Datetime,XGBModel_4 Hours Ahead (kW),XGBModel_8 Hours Ahead (kW),NBEATSModel_4 Hours Ahead (kW),NBEATSModel_8 Hours Ahead (kW),Actual load (kW),Actual load (kW)_4,Actual load (kW)_8,energy_prices_dol_kwh
8/29/2019 5:00,0.208400562,0.056555845,0.044264828,0.03552688,0.059620309,0.059620309,0.059620309,0.08340533
8/29/2019 6:00,0.163516626,0.078547239,0.313964497,0.089980543,0.087834807,0.087834807,0.087834807,0.08558949
8/29/2019 7:00,0.612298608,0.440970838,1.320836028,0.682343822,0.364925054,0.364925054,0.364925054,0.07728411
8/29/2019 8:00,1.488423347,1.492814541,1.983423053,1.589752508,2.240982388,2.240982388,2.240982388,0.06613828
8/29/2019 9:00,1.77291739,1.77291739,1.916798843,1.916798843,2.27646878,2.27646878,2.27646878,0.057726
8/29/2019 10:00,2.024063587,2.024063587,2.350833257,2.350833257,2.03689489,2.03689489,2.03689489,0.05854961
8/29/2019 11:00,2.112061501,2.112061501,2.217159239,2.217159239,1.975452086,1.975452086,1.975452086,0.06169538
8/29/2019 12:00,2.052419424,2.052419424,2.564165126,2.564165126,0.470884669,0.470884669,0.470884669,0.07359018
8/29/2019 13:00,1.142752767,2.57191658,1.583787983,2.615831533,2.37510684,2.37510684,2.37510684,0.07853187
8/29/2019 14:00,2.383325338,3.075345278,1.986875521,3.202668672,3.81760372,3.81760372,3.81760372,0.07991056
8/29/2019 15:00,2.60306716,3.082593441,2.330304845,3.216243206,3.372673739,3.372673739,3.372673739,0.08047909
8/29/2019 16:00,3.152173281,2.960746765,3.329990119,3.746671705,2.278901329,2.278901329,2.278901329,0.08705738
8/29/2019 17:00,2.744710207,2.744710207,2.001090874,2.001090874,1.939039028,1.939039028,1.939039028,0.09504553
8/29/2019 18:00,2.999927521,2.999927521,2.777738728,2.777738728,2.490614277,2.490614277,2.490614277,0.11869596
8/29/2019 19:00,4.02655077,4.02655077,3.248313584,3.248313584,3.624098836,3.624098836,3.624098836,0.12870132
8/29/2019 20:00,3.9537673,3.9537673,4.709266329,4.709266329,4.371186443,4.371186443,4.371186443,0.11255569
8/29/2019 21:00,4.369604588,4.126619339,4.091385702,4.630573207,2.467093525,2.467093525,2.467093525,0.09935992
8/29/2019 22:00,4.266337872,4.201761246,4.702825533,4.790139776,1.854377387,1.854377387,1.854377387,0.08830367
8/29/2019 23:00,3.754656553,3.506080866,3.960136016,4.050819967,1.670195224,1.670195224,1.670195224,0.08655522
8/30/2019 0:00,2.798315525,2.851578236,2.698091006,2.940699352,2.322717528,2.322717528,2.322717528,0.09404629
